Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Corinthian,Coco Bean,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Corinthian,Galileo,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Cosmos,Mocha,8006,Mesa,4604,4604,93,39,33,29,93,1,Primary
Diamond Surfaces,Stonehenge,S129,Mesa,4604,4604,93,39,33,29,93,1,Primary
EOS,Bristol,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
EOS,Del Mar,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Formica,Mocha Spex,938,Mesa,4604,4604,93,39,33,29,93,1,Primary
Formica,Peppercorn Classix,326,Mesa,4604,4604,93,39,33,29,93,1,Primary
Hanstone,Alexandria,RU606,Mesa,4604,4604,93,39,33,29,93,1,Primary
Hanstone,Basento,RU604,Mesa,4604,4604,93,39,33,29,93,1,Primary
Hanstone,Coral Mist,BT315,Mesa,4604,4604,93,39,33,29,93,1,Primary
Hanstone,Kahlua Brown,RS319,Mesa,4604,4604,93,39,33,29,93,1,Primary
Hanstone,Magellan,RM502,Mesa,4604,4604,93,39,33,29,93,1,Primary
Hanstone,Orion,GL609,Mesa,4604,4604,93,39,33,29,93,1,Primary
Hanstone,Tiffany Grey,CL105,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG HiMacs,Dominica,VN22,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG HiMacs,Juniper,G606R,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG HiMacs,Mesa Granite,G73,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG HiMacs,Pisa,M207,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG HiMacs,Timberwolf Granite,G604,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG HiMacs,Umber Granite,G605,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG Viatera,Bourbon,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG Viatera,Mesquite Moon,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG Viatera,Nova,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG Viatera,Royal Teak,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG Viatera,Truffle,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
LG Viatera,Vintage Limestone,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Livingstone,Clay,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Livingstone,Klondike,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Livingstone,Santa Fe,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Mystera,Slate,MSS-601,Mesa,4604,4604,93,39,33,29,93,1,Primary
Mystera,Thunder,MSS-502,Mesa,4604,4604,93,39,33,29,93,1,Primary
Pelican Quartz,Empress Dark,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Pental Quartz,Clavaria Polished,BQ9250P,Mesa,4604,4604,93,39,33,29,93,1,Primary
Pental Quartz,Clay Pebble Polished,BQ307P,Mesa,4604,4604,93,39,33,29,93,1,Primary
Pental Quartz,Emperador Polished,BQ8560P,Mesa,4604,4604,93,39,33,29,93,1,Primary
Pental Quartz,Mesa Polished,BS120P,Mesa,4604,4604,93,39,33,29,93,1,Primary
Pental Quartz,Stormy Sky Polished,BS250P,Mesa,4604,4604,93,39,33,29,93,1,Primary
Quartz Master,Ancient Path,QM4000,Mesa,4604,4604,93,39,33,29,93,1,Primary
Quartz Master,Brazillian Brown,QM5023,Mesa,4604,4604,93,39,33,29,93,1,Primary
Riverstone,Catalina,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Riverstone,Manhattan,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Riverstone,Monroe,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Riverstone,Sandstorm,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Silestone,Amazon,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Silestone,Black Canyon,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Staron,Quarry Bluff,QB244,Mesa,4604,4604,93,39,33,29,93,1,Primary
Staron,Quarry Palisade,QP245,Mesa,4604,4604,93,39,33,29,93,1,Primary
Staron,Sanded Mocha,SM453,Mesa,4604,4604,93,39,33,29,93,1,Primary
Staron,Tempest Whippoorwill,FW145,Mesa,4604,4604,93,39,33,29,93,1,Primary
Zodiaq,Coarse Pepper,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Zodiaq,Nutmeg,0,Mesa,4604,4604,93,39,33,29,93,1,Primary
Affinity,Brazilian Onyx,SL-140,Midnight,4532,4532,100,0,0,0,100,1,Primary
Allen & Roth Quartz,Ash,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Allen & Roth Solid Surface,Black Tie,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Back Roads,K1-6640,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Black Coral,F1-9125,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Eclipse,F1-8240,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Midnight Sky,G3-1050,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Night Pearl,K3-8580,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Night Shadow,F1-9024,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Star Shine,F1-7820,Midnight,4532,4532,100,0,0,0,100,1,Primary
Avonite,Wasabi Shadow,K3-8315,Midnight,4532,4532,100,0,0,0,100,1,Primary
Basix,Constellation,4211,Midnight,4532,4532,100,0,0,0,100,1,Primary
Caesarstone,Absolute Noir,6100,Midnight,4532,4532,100,0,0,0,100,1,Primary
Caesarstone,Basalt Black,6185,Midnight,4532,4532,100,0,0,0,100,1,Primary
Caesarstone,Belgian Moon,4100,Midnight,4532,4532,100,0,0,0,100,1,Primary
Caesarstone,Gold Abyss,6120,Midnight,4532,4532,100,0,0,0,100,1,Primary
Caesarstone,Metallic Black,7185,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Blackwood,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Caerphilly Green,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Cambrian Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Charston,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Edinburough,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Flint Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Welshpool Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cambria,Wilshire Red,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Corian,Deep Anthracite,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Corian,Deep Black Quartz,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Corian,Deep Midnight,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Corian,Deep Night Sky,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Corian,Deep Space,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Corinthian,Royal Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cosmos,Midnight Black,2014,Midnight,4532,4532,100,0,0,0,100,1,Primary
Cosmos,Stary Night,3004,Midnight,4532,4532,100,0,0,0,100,1,Primary
Diamond Surfaces,Onyx,O120,Midnight,4532,4532,100,0,0,0,100,1,Primary
Diresco,Beach Black,A075,Midnight,4532,4532,100,0,0,0,100,1,Primary
Diresco,Divinity Black,A035,Midnight,4532,4532,100,0,0,0,100,1,Primary
DuraLosa,Castano,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Fiandre - StonePeak,True Black Polish,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Formica,Black Galaxy Quartz,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Formica,Black Impala Quartz,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Formica,Black Matrix,324,Midnight,4532,4532,100,0,0,0,100,1,Primary
Formica,Labrador Quartz,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanex,Copper Black,B-040,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanex,Eclipse,HL-039,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanex,Fantasia,HL-056,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanex,Night Shadow,HL-609,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanex,Royal Black,HL-705,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanex,Tierra,B-030,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanex,Wine Black,BL-012,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Antique Sable,RS334,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Black Coral,RS306,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Emerald Isle,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Genesis,BA204,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Hazel Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Midnight Monet,RS309,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Obsidian Black,CT401,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Winter Riviera,MV606,Midnight,4532,4532,100,0,0,0,100,1,Primary
Hanstone,Witch Haze,RS304,Midnight,4532,4532,100,0,0,0,100,1,Primary
I-Stone V-korr,Black,7,Midnight,4532,4532,100,0,0,0,100,1,Primary
I-Stone V-korr,Ebony Granite,710,Midnight,4532,4532,100,0,0,0,100,1,Primary
I-Stone V-korr,Galaxy Mist,311,Midnight,4532,4532,100,0,0,0,100,1,Primary
I-Stone V-korr,Raven Boulder,810,Midnight,4532,4532,100,0,0,0,100,1,Primary
Laminex,Constellation,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Laminex,DaVinci,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Laminex,Genesis,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Laminex,Jet Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Laminex,Nero quartz,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Black,S22,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Black Granite,G31,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Black Hole,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Black Pearl,G010,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Black Sand,G09,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Celebration Granite,G40,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Merapi,VB01,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG HiMacs,Meteor,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG Viatera,Absolute Night,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG Viatera,Carbon,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG Viatera,Constellation,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG Viatera,Galaxy Ice,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG Viatera,Midnight Reflection,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
LG Viatera,Oahu,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Livingstone,Starry Night,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Meganite,Ebony Granite,710,Midnight,4532,4532,100,0,0,0,100,1,Primary
Meganite,Galaxy Mist,311,Midnight,4532,4532,100,0,0,0,100,1,Primary
NaturaStone Quartz,Ebony,N121,Midnight,4532,4532,100,0,0,0,100,1,Primary
NaturaStone Quartz,Nebula,N114,Midnight,4532,4532,100,0,0,0,100,1,Primary
Neolith,Nero,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Pelican Quartz,Black Diamond,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Pelican Quartz,Lava Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Pental Quartz,Belgium Blue Polished,BQ2102P,Midnight,4532,4532,100,0,0,0,100,1,Primary
Pental Quartz,Belgium Blue Satin,BQ2102S,Midnight,4532,4532,100,0,0,0,100,1,Primary
Pental Quartz,Galaxy Brushed,BQ2020B,Midnight,4532,4532,100,0,0,0,100,1,Primary
Pental Quartz,Galaxy Polished,BQ2020P,Midnight,4532,4532,100,0,0,0,100,1,Primary
Pental Quartz,Sparkling Black Polished,BC1000P,Midnight,4532,4532,100,0,0,0,100,1,Primary
Q Quartz,Sparkling Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Quartz Master,Silver Star Black,QM3004,Midnight,4532,4532,100,0,0,0,100,1,Primary
Radianz,Diamond Black,DB990,Midnight,4532,4532,100,0,0,0,100,1,Primary
Radianz,Ferio Black,FB991,Midnight,4532,4532,100,0,0,0,100,1,Primary
Radianz,Kunlun Ink,KI992,Midnight,4532,4532,100,0,0,0,100,1,Primary
Riverstone,Black Coral,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Silestone,Tao,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Silestone,Tebas Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Staron,Mosaic Black Bean,QB299,Midnight,4532,4532,100,0,0,0,100,1,Primary
Staron,Pebble Ebony,PE814,Midnight,4532,4532,100,0,0,0,100,1,Primary
Staron,Sanded Onyx,SO423,Midnight,4532,4532,100,0,0,0,100,1,Primary
Staron,Tempest Starfire,FS198,Midnight,4532,4532,100,0,0,0,100,1,Primary
Zodiaq,Galaxy Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Zodiaq,Licorice,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Zodiaq,Mystic Black,0,Midnight,4532,4532,100,0,0,0,100,1,Primary
Formica,White Sparkles,778,Milk,4602,4602,88,246,246,244,88,0,Primary
Wilsonart,Bluestone,9074EA,Milk,4602,4602,88,246,246,244,88,0,Primary
Wilsonart,Durango,9174EA,Milk,4602,4602,88,246,246,244,88,0,Primary
Wilsonart,Frosty White,1537SL,Milk,4602,4602,88,246,246,244,88,0,Primary
Wilsonart,Frosty White Mirage,1573MG,Milk,4602,4602,88,246,246,244,88,0,Primary
Wilsonart,Soothing Grey,9116GS,Milk,4602,4602,88,246,246,244,88,0,Primary
Allen & Roth Solid Surface,Mist,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Allen & Roth Solid Surface,Rocky Sand,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Avonite,Painted Desert,F1-7740,Misty,4220,4220,84,231,234,224,84,0,Primary
Avonite,Vision in Blue,F1-8298,Misty,4220,4220,84,231,234,224,84,0,Primary
Avonite,Vision in Mint,F1-8296,Misty,4220,4220,84,231,234,224,84,0,Primary
Avonite,Vision in White,F1-8294,Misty,4220,4220,84,231,234,224,84,0,Primary
Avonite,Willow,K3-7800,Misty,4220,4220,84,231,234,224,84,0,Primary
Basix Quartz,Apache,2120,Misty,4220,4220,84,231,234,224,84,0,Primary
Cambria,Bradshaw,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Aqua,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Arctic Blueberry,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Arctic Lime,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Arctic Mint,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Arctic Strawberry,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Azurite,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Blue Ridge,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Blueberry Ice,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Cilantro,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Evergreen,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Hazelnut,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Lavendar,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Lime Ice,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Luna White,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Malachite,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Mint Ice,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Moonlit Sea,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Olive,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Peach,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Pearl Gray,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Primrose,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Seafoam,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Seagrass,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Sequoia,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Silver Gray,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Stone Washed,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Strawberry Ice,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Sunset,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Tarragon,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corian,Tea Rose,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corinthian,Aurora,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corinthian,Cambridge,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Corinthian,Windsong,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Formica,Almondine,101,Misty,4220,4220,84,231,234,224,84,0,Primary
Formica,Basilica,503,Misty,4220,4220,84,231,234,224,84,0,Primary
Formica,Federal Cornerstone,714,Misty,4220,4220,84,231,234,224,84,0,Primary
Formica,Gray Sparkle,779,Misty,4220,4220,84,231,234,224,84,0,Primary
Formica,Pearl Mica,900,Misty,4220,4220,84,231,234,224,84,0,Primary
Formica,Vintage Green Mica,902,Misty,4220,4220,84,231,234,224,84,0,Primary
GEOS,Auckland,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Andromeda,GL-004,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Aqueous,S-014,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Blue Tide,BL-210,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,H Cloudy,HL-048,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Hydra,S-013,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Libra,GL-003,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Metal Grey,P-002,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Olive Garden,HL-709,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Seaway,BL-204,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Slate Grey,BL-206,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Timberland,HL-603,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Tribella,B-009,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanex,Vineyard,HL-504,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanstone,Ajanta,RM504,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanstone,Blackburn,RS401,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanstone,Capri,MV617,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanstone,Homebrewed,CT410,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanstone,Sabbia,MV608,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanstone,Slice of Ice,CW102,Misty,4220,4220,84,231,234,224,84,0,Primary
Hanstone,Victorian Sands,RS308,Misty,4220,4220,84,231,234,224,84,0,Primary
I-Stone V-korr,Green Glass,920,Misty,4220,4220,84,231,234,224,84,0,Primary
I-Stone V-korr,Lumino,50,Misty,4220,4220,84,231,234,224,84,0,Primary
I-Stone V-korr,White Petals,900,Misty,4220,4220,84,231,234,224,84,0,Primary
Laminex,Giotto,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Laminex,Micheal Angelo,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Laminex,Smooth Concrete,0,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Apricot,0,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Canossa,M202,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Emerald,0,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Lilac Haze,S216,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Pantheon,M322,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Rose Granite,G18,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Rose Quartz,G06,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Ruby,0,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Sapphire,0,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,Terra Quartz,G29,Misty,4220,4220,84,231,234,224,84,0,Primary
LG HiMacs,White Granite,G05,Misty,4220,4220,84,231,234,224,84,0,Primary
Livingstone,Honey Wheat,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Livingstone,Meredian,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Livingstone,Tundra,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,Borgata Boulder,881,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,Camel Mist,369,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,Copperglow Breccia,922,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,Moscada Granite,751,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,Roman Granite,651,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,Sedona Granite,706,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,Staten Island Stone,502,Misty,4220,4220,84,231,234,224,84,0,Primary
Meganite,White Crystal Boulder,813,Misty,4220,4220,84,231,234,224,84,0,Primary
Mystera,Sante Fe,MSS-526,Misty,4220,4220,84,231,234,224,84,0,Primary
Mystera,Tuscany,MSS-522,Misty,4220,4220,84,231,234,224,84,0,Primary
Riverstone,Pebble Creek,0,Misty,4220,4220,84,231,234,224,84,0,Primary
Staron,Aspen Pepper,AP640,Misty,4220,4220,84,231,234,224,84,0,Primary
Staron,Ivory,SI040,Misty,4220,4220,84,231,234,224,84,0,Primary
Staron,Pebble Maize,PM841,Misty,4220,4220,84,231,234,224,84,0,Primary
Staron,Sanded Gold Dust,SG441,Misty,4220,4220,84,231,234,224,84,0,Primary
Staron,Sanded White Pepper,WP410,Misty,4220,4220,84,231,234,224,84,0,Primary
Wilsonart Quartz,Kabi,Q3004,Misty,4220,4220,84,231,234,224,84,0,Primary
Wilsonart Quartz,Vittorio,Q3005,Misty,4220,4220,84,231,234,224,84,0,Primary
Basix Quartz,Opulence,5046,Mocha,4322,4322,95,95,68,53,95,1,Primary
Caesarstone,Bedrock,6370,Mocha,4322,4322,95,95,68,53,95,1,Primary
Cambria,Ashford,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Cambria,Chatham,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Cambria,Cherrybrook,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Cambria,Oxford,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Cambria,Reading,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Corian,Allspice,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Corian,Canyon,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Cosmos,Tropic Storm,5023,Mocha,4322,4322,95,95,68,53,95,1,Primary
Diresco,Risotto Brown,A550,Mocha,4322,4322,95,95,68,53,95,1,Primary
Fiandre - StonePeak,Copper Plane Chrome,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Formica,Burlwood Stone,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Formica,Mineral Mica,909,Mocha,4322,4322,95,95,68,53,95,1,Primary
Formica,Saltillo Stone,704,Mocha,4322,4322,95,95,68,53,95,1,Primary
Hanex,Orange Moon,B-022,Mocha,4322,4322,95,95,68,53,95,1,Primary
Hanex,Terracotta,BL-010,Mocha,4322,4322,95,95,68,53,95,1,Primary
Hanstone,Piave,RU605,Mocha,4322,4322,95,95,68,53,95,1,Primary
I-Stone V-korr,Rio Grande Stone,503,Mocha,4322,4322,95,95,68,53,95,1,Primary
Laminex,Raphael,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
LG HiMacs,Cocoa,G501R,Mocha,4322,4322,95,95,68,53,95,1,Primary
LG HiMacs,Saddle Granite,G603,Mocha,4322,4322,95,95,68,53,95,1,Primary
LG HiMacs,Spiced Java Sand,G59,Mocha,4322,4322,95,95,68,53,95,1,Primary
LG Viatera,Kilquea,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
LG Viatera,Sao Paulo,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Meganite,Delta Granite,661,Mocha,4322,4322,95,95,68,53,95,1,Primary
Meganite,Downtown Brown Breccia,951,Mocha,4322,4322,95,95,68,53,95,1,Primary
Meganite,Goldrush Gemstone,819AR,Mocha,4322,4322,95,95,68,53,95,1,Primary
Meganite,Saddlebrown Granite,668AR,Mocha,4322,4322,95,95,68,53,95,1,Primary
Mystera,Quarry,MSS-614,Mocha,4322,4322,95,95,68,53,95,1,Primary
NaturaStone Quartz,Torino,N125,Mocha,4322,4322,95,95,68,53,95,1,Primary
Q Quartz,Sherwood Forest,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Quartz Master,Indian Red,QM5007,Mocha,4322,4322,95,95,68,53,95,1,Primary
Silestone,African Red,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Silestone,Brazillian Brown,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Silestone,Sierra Madre,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Wilsonart,Cocoa Chile,9065GG,Mocha,4322,4322,95,95,68,53,95,1,Primary
Zodiaq,Chestnut,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Zodiaq,Royal Brown,0,Mocha,4322,4322,95,95,68,53,95,1,Primary
Wilsonart,Juniper Mirage,9085MG,Moss,4647,4647,0,0,0,0,0,0,Primary
Affinity,Carbon,ES-48,Natural,4214,4214,89,255,255,255,89,0,Primary
Affinity,Celestial Azure,SL-142,Natural,4214,4214,89,255,255,255,89,0,Primary
Affinity,Eminent,ES-44,Natural,4214,4214,89,255,255,255,89,0,Primary
Affinity,Linen,ES-04,Natural,4214,4214,89,255,255,255,89,0,Primary
Affinity,Mist,ES-52,Natural,4214,4214,89,255,255,255,89,0,Primary
Affinity,Viridian Clarity,SL-144,Natural,4214,4214,89,255,255,255,89,0,Primary
Affinity,Virtuous,ES-22,Natural,4214,4214,89,255,255,255,89,0,Primary
Affinity,Vitality,ES-28,Natural,4214,4214,89,255,255,255,89,0,Primary
Allen & Roth Solid Surface,Beechnut,0,Natural,4214,4214,89,255,255,255,89,0,Primary
Allen & Roth Solid Surface,Chalk White,0,Natural,4214,4214,89,255,255,255,89,0,Primary
Allen & Roth Solid Surface,Palladian,0,Natural,4214,4214,89,255,255,255,89,0,Primary
